Fecha|Valor
1977-01-04 00:00:00|219.3
1977-01-05 00:00:00|214.1
1977-01-06 00:00:00|94.7
1977-01-07 00:00:00|63.5
1977-01-08 00:00:00|49.5
1977-01-09 00:00:00|44.6
1977-01-10 00:00:00|43.9
1977-01-11 00:00:00|44.8
1977-01-12 00:00:00|45.0
1977-01-13 00:00:00|45.0
1977-01-14 00:00:00|43.9
1977-01-15 00:00:00|47.9
1977-01-16 00:00:00|65.3
1977-01-17 00:00:00|134.7
1977-01-18 00:00:00|62.7
1977-01-19 00:00:00|41.9
1977-01-20 00:00:00|39.4
1977-01-21 00:00:00|29.2
1977-01-22 00:00:00|27.7
1977-01-23 00:00:00|42.4
1977-01-24 00:00:00|145.9
1977-01-25 00:00:00|183.5
1977-01-26 00:00:00|123.3
1977-01-27 00:00:00|157.4
1977-01-28 00:00:00|205.9
1977-01-29 00:00:00|304.9
1977-01-30 00:00:00|309.1
1977-01-31 00:00:00|344.5
1977-02-01 00:00:00|302.0
1977-02-02 00:00:00|131.9
1977-02-03 00:00:00|105.4
1977-02-04 00:00:00|115.1
1977-02-05 00:00:00|126.3
1977-02-06 00:00:00|237.4
1977-02-07 00:00:00|169.7
1977-02-08 00:00:00|88.4
1977-02-09 00:00:00|76.1
1977-02-10 00:00:00|321.8
1977-02-11 00:00:00|339.8
1977-02-12 00:00:00|145.6
1977-02-13 00:00:00|186.3
1977-02-14 00:00:00|414.1
1977-02-15 00:00:00|479.0
1977-02-16 00:00:00|222.1
1977-02-17 00:00:00|209.7
1977-02-18 00:00:00|114.6
1977-02-19 00:00:00|135.5
1977-02-20 00:00:00|373.4
1977-02-21 00:00:00|270.9
1977-02-22 00:00:00|245.4
1977-02-23 00:00:00|316.9
1977-02-24 00:00:00|131.3
1977-02-25 00:00:00|128.3
1977-02-26 00:00:00|171.5
1977-02-27 00:00:00|93.7
1977-02-28 00:00:00|68.5
1977-03-01 00:00:00|106.3
1977-03-02 00:00:00|99.8
1977-03-03 00:00:00|67.7
1977-03-04 00:00:00|57.9
1977-03-05 00:00:00|146.9
1977-03-06 00:00:00|238.0
1977-03-07 00:00:00|227.9
1977-03-08 00:00:00|150.0
1977-03-09 00:00:00|73.9
1977-03-10 00:00:00|52.2
1977-03-11 00:00:00|84.0
1977-03-12 00:00:00|121.7
1977-03-13 00:00:00|108.8
1977-03-14 00:00:00|72.0
1977-03-15 00:00:00|61.6
1977-03-16 00:00:00|54.0
1977-03-17 00:00:00|56.5
1977-03-18 00:00:00|46.8
1977-03-19 00:00:00|112.8
1977-03-20 00:00:00|197.1
1977-03-21 00:00:00|172.2
1977-03-22 00:00:00|195.3
1977-03-23 00:00:00|188.2
1977-03-24 00:00:00|111.9
1977-03-25 00:00:00|67.3
1977-03-26 00:00:00|49.8
1977-03-27 00:00:00|43.6
1977-03-28 00:00:00|113.5
1977-03-29 00:00:00|400.4
1977-03-30 00:00:00|302.3
1977-03-31 00:00:00|319.9
1977-04-01 00:00:00|444.4
1977-04-02 00:00:00|307.3
1977-04-03 00:00:00|162.4
1977-04-04 00:00:00|107.6
1977-04-05 00:00:00|140.9
1977-04-06 00:00:00|81.6
1977-04-07 00:00:00|54.9
1977-04-08 00:00:00|45.3
1977-04-09 00:00:00|44.3
1977-04-10 00:00:00|344.0
1977-04-11 00:00:00|43.6
1977-04-12 00:00:00|417.8
1977-04-13 00:00:00|307.9
1977-04-14 00:00:00|215.6
1977-04-15 00:00:00|384.4
1977-04-16 00:00:00|167.6
1977-04-17 00:00:00|245.5
1977-04-18 00:00:00|237.7
1977-04-19 00:00:00|117.2
1977-04-20 00:00:00|123.0
1977-04-21 00:00:00|107.0
1977-04-22 00:00:00|118.3
1977-04-23 00:00:00|339.7
1977-04-24 00:00:00|540.9
1977-04-25 00:00:00|365.7
1977-04-26 00:00:00|334.9
1977-04-27 00:00:00|483.3
1977-04-28 00:00:00|494.0
1977-04-29 00:00:00|490.9
1977-04-30 00:00:00|441.6
1977-05-01 00:00:00|230.1
1977-05-02 00:00:00|125.7
1977-05-03 00:00:00|185.5
1977-05-04 00:00:00|178.8
1977-05-05 00:00:00|168.2
1977-05-06 00:00:00|145.6
1977-05-07 00:00:00|341.9
1977-05-08 00:00:00|559.5
1977-05-09 00:00:00|554.3
1977-05-10 00:00:00|515.2
1977-05-11 00:00:00|443.2
1977-05-12 00:00:00|352.6
1977-05-13 00:00:00|197.4
1977-05-14 00:00:00|476.2
1977-05-15 00:00:00|473.0
1977-05-16 00:00:00|516.4
1977-05-17 00:00:00|400.1
1977-05-18 00:00:00|314.9
1977-05-19 00:00:00|226.3
1977-05-20 00:00:00|346.4
1977-05-21 00:00:00|424.5
1977-05-22 00:00:00|185.1
1977-05-23 00:00:00|242.1
1977-05-24 00:00:00|289.8
1977-05-25 00:00:00|329.9
1977-05-26 00:00:00|295.5
1977-05-27 00:00:00|203.1
1977-05-28 00:00:00|301.6
1977-05-29 00:00:00|221.4
1977-05-30 00:00:00|270.1
1977-05-31 00:00:00|470.5
1977-06-01 00:00:00|517.4
1977-06-02 00:00:00|423.5
1977-06-03 00:00:00|243.2
1977-06-04 00:00:00|185.1
1977-06-05 00:00:00|219.8
1977-06-06 00:00:00|168.9
1977-06-07 00:00:00|264.4
1977-06-08 00:00:00|284.2
1977-06-09 00:00:00|334.7
1977-06-10 00:00:00|285.7
1977-06-11 00:00:00|242.3
1977-06-12 00:00:00|222.6
1977-06-13 00:00:00|150.5
1977-06-14 00:00:00|105.3
1977-06-15 00:00:00|92.4
1977-06-16 00:00:00|103.8
1977-06-17 00:00:00|200.9
1977-06-18 00:00:00|166.3
1977-06-19 00:00:00|304.9
1977-06-20 00:00:00|488.9
1977-06-21 00:00:00|566.6
1977-06-22 00:00:00|354.0
1977-06-23 00:00:00|190.0
1977-06-24 00:00:00|295.4
1977-06-25 00:00:00|302.4
1977-06-26 00:00:00|249.4
1977-06-27 00:00:00|192.0
1977-06-28 00:00:00|255.9
1977-06-29 00:00:00|444.3
1977-06-30 00:00:00|395.1
1977-07-01 00:00:00|265.4
1977-07-02 00:00:00|162.2
1977-07-03 00:00:00|218.5
1977-07-04 00:00:00|370.3
1977-07-05 00:00:00|512.6
1977-07-06 00:00:00|553.3
1977-07-07 00:00:00|519.1
1977-07-08 00:00:00|555.8
1977-07-09 00:00:00|557.8
1977-07-10 00:00:00|559.2
1977-07-11 00:00:00|559.2
1977-07-12 00:00:00|348.2
1977-07-13 00:00:00|198.2
1977-07-14 00:00:00|130.5
1977-07-15 00:00:00|167.3
1977-07-16 00:00:00|217.3
1977-07-17 00:00:00|335.8
1977-07-18 00:00:00|367.6
1977-07-19 00:00:00|211.2
1977-07-20 00:00:00|241.2
1977-07-21 00:00:00|155.4
1977-07-22 00:00:00|114.6
1977-07-23 00:00:00|108.8
1977-07-24 00:00:00|164.8
1977-07-25 00:00:00|163.7
1977-07-26 00:00:00|263.6
1977-07-27 00:00:00|478.3
1977-07-28 00:00:00|488.4
1977-07-29 00:00:00|208.2
1977-07-30 00:00:00|364.4
1977-07-31 00:00:00|467.3
1977-08-01 00:00:00|359.9
1977-08-02 00:00:00|212.3
1977-08-03 00:00:00|121.6
1977-08-04 00:00:00|158.0
1977-08-05 00:00:00|262.9
1977-08-06 00:00:00|231.3
1977-08-07 00:00:00|280.7
1977-08-08 00:00:00|379.5
1977-08-09 00:00:00|312.2
1977-08-10 00:00:00|267.3
1977-08-11 00:00:00|326.2
1977-08-12 00:00:00|355.9
1977-08-13 00:00:00|146.8
1977-08-14 00:00:00|252.8
1977-08-15 00:00:00|275.1
1977-08-16 00:00:00|251.5
1977-08-17 00:00:00|281.6
1977-08-18 00:00:00|319.6
1977-08-19 00:00:00|229.1
1977-08-20 00:00:00|327.1
1977-08-21 00:00:00|386.0
1977-08-22 00:00:00|312.7
1977-08-23 00:00:00|322.8
1977-08-24 00:00:00|164.5
1977-08-25 00:00:00|107.3
1977-08-26 00:00:00|158.7
1977-08-27 00:00:00|429.2
1977-08-28 00:00:00|459.2
1977-08-29 00:00:00|214.6
1977-08-30 00:00:00|272.9
1977-08-31 00:00:00|208.2
1977-09-01 00:00:00|232.5
1977-09-02 00:00:00|137.7
1977-09-03 00:00:00|113.9
1977-09-04 00:00:00|109.9
1977-09-05 00:00:00|155.7
1977-09-06 00:00:00|139.9
1977-09-07 00:00:00|94.1
1977-09-08 00:00:00|76.5
1977-09-09 00:00:00|62.8
1977-09-10 00:00:00|223.9
1977-09-11 00:00:00|303.1
1977-09-12 00:00:00|263.8
1977-09-13 00:00:00|199.3
1977-09-14 00:00:00|206.5
1977-09-15 00:00:00|389.2
1977-09-16 00:00:00|287.6
1977-09-17 00:00:00|199.4
1977-09-18 00:00:00|232.2
1977-09-19 00:00:00|205.0
1977-09-20 00:00:00|186.1
1977-09-21 00:00:00|225.9
1977-09-22 00:00:00|249.2
1977-09-23 00:00:00|168.8
1977-09-24 00:00:00|206.2
1977-09-25 00:00:00|447.2
1977-09-26 00:00:00|312.2
1977-09-27 00:00:00|444.3
1977-09-28 00:00:00|301.3
1977-09-29 00:00:00|167.4
1977-09-30 00:00:00|248.3
1977-10-01 00:00:00|323.3
1977-10-02 00:00:00|443.9
1977-10-03 00:00:00|298.8
1977-10-04 00:00:00|334.1
1977-10-05 00:00:00|518.5
1977-10-06 00:00:00|591.6
1977-10-07 00:00:00|567.6
1977-10-08 00:00:00|560.0
1977-10-09 00:00:00|464.4
1977-10-10 00:00:00|290.3
1977-10-11 00:00:00|299.6
1977-10-12 00:00:00|354.5
1977-10-13 00:00:00|476.8
1977-10-14 00:00:00|340.2
1977-10-15 00:00:00|233.7
1977-10-16 00:00:00|247.9
1977-10-17 00:00:00|185.5
1977-10-18 00:00:00|331.9
1977-10-19 00:00:00|185.8
1977-10-20 00:00:00|203.2
1977-10-21 00:00:00|253.0
1977-10-22 00:00:00|373.8
1977-10-23 00:00:00|465.3
1977-10-24 00:00:00|311.4
1977-10-25 00:00:00|247.1
1977-10-26 00:00:00|319.2
1977-10-27 00:00:00|481.9
1977-10-28 00:00:00|261.0
1977-10-29 00:00:00|163.5
1977-10-30 00:00:00|117.5
1977-10-31 00:00:00|128.0
1977-11-01 00:00:00|124.9
1977-11-02 00:00:00|143.3
1977-11-03 00:00:00|235.5
1977-11-04 00:00:00|304.7
1977-11-05 00:00:00|447.5
1977-11-06 00:00:00|263.7
1977-11-07 00:00:00|289.1
1977-11-08 00:00:00|315.8
1977-11-09 00:00:00|169.0
1977-11-10 00:00:00|248.5
1977-11-11 00:00:00|264.0
1977-11-12 00:00:00|142.1
1977-11-13 00:00:00|129.4
1977-11-14 00:00:00|116.3
1977-11-15 00:00:00|106.3
1977-11-16 00:00:00|91.9
1977-11-17 00:00:00|97.6
1977-11-18 00:00:00|154.8
1977-11-19 00:00:00|239.7
1977-11-20 00:00:00|202.6
1977-11-21 00:00:00|284.1
1977-11-22 00:00:00|444.4
1977-11-23 00:00:00|442.1
1977-11-24 00:00:00|297.2
1977-11-25 00:00:00|188.6
1977-11-26 00:00:00|280.4
1977-11-27 00:00:00|295.3
1977-11-28 00:00:00|211.2
1977-11-29 00:00:00|229.9
1977-11-30 00:00:00|129.7
1977-12-01 00:00:00|150.2
1977-12-02 00:00:00|241.0
1977-12-03 00:00:00|128.0
1977-12-04 00:00:00|78.5
1977-12-05 00:00:00|169.3
1977-12-06 00:00:00|237.4
1977-12-07 00:00:00|158.9
1977-12-08 00:00:00|129.7
1977-12-09 00:00:00|121.1
1977-12-10 00:00:00|187.7
1977-12-11 00:00:00|166.8
1977-12-12 00:00:00|94.7
1977-12-13 00:00:00|74.6
1977-12-14 00:00:00|69.8
1977-12-15 00:00:00|66.7
1977-12-16 00:00:00|65.7
1977-12-17 00:00:00|80.0
1977-12-18 00:00:00|75.0
1977-12-19 00:00:00|186.6
1977-12-20 00:00:00|188.5
1977-12-21 00:00:00|95.5
1977-12-22 00:00:00|66.8
1977-12-23 00:00:00|58.2
1977-12-24 00:00:00|56.1
1977-12-25 00:00:00|62.2
1977-12-26 00:00:00|63.8
1977-12-27 00:00:00|58.2
1977-12-28 00:00:00|108.0
1977-12-29 00:00:00|400.1
1977-12-30 00:00:00|504.1
1977-12-31 00:00:00|286.5
1978-01-01 00:00:00|265.0
1978-01-02 00:00:00|198.7
1978-01-03 00:00:00|276.9
1978-01-04 00:00:00|235.8
1978-01-05 00:00:00|114.7
1978-01-06 00:00:00|86.8
1978-01-07 00:00:00|134.9
1978-01-08 00:00:00|192.9
1978-01-09 00:00:00|328.3
1978-01-10 00:00:00|440.1
1978-01-11 00:00:00|389.3
1978-01-12 00:00:00|348.7
1978-01-13 00:00:00|188.8
1978-01-14 00:00:00|116.3
1978-01-15 00:00:00|91.3
1978-01-16 00:00:00|97.6
1978-01-17 00:00:00|76.4
1978-01-18 00:00:00|66.9
1978-01-19 00:00:00|149.0
1978-01-20 00:00:00|155.9
1978-01-21 00:00:00|95.2
1978-01-22 00:00:00|70.4
1978-01-23 00:00:00|60.6
1978-01-24 00:00:00|56.1
1978-01-25 00:00:00|53.3
1978-01-26 00:00:00|182.4
1978-01-27 00:00:00|174.9
1978-01-28 00:00:00|98.4
1978-01-29 00:00:00|97.5
1978-01-30 00:00:00|161.3
1978-01-31 00:00:00|111.3
1978-02-01 00:00:00|71.9
1978-02-02 00:00:00|199.2
1978-02-03 00:00:00|316.3
1978-02-04 00:00:00|166.5
1978-02-05 00:00:00|333.2
1978-02-06 00:00:00|211.0
1978-02-07 00:00:00|150.3
1978-02-08 00:00:00|111.6
1978-02-09 00:00:00|147.4
1978-02-10 00:00:00|171.2
1978-02-11 00:00:00|361.9
1978-02-12 00:00:00|310.2
1978-02-13 00:00:00|256.0
1978-02-14 00:00:00|129.1
1978-02-15 00:00:00|89.4
1978-02-16 00:00:00|73.9
1978-02-17 00:00:00|75.9
1978-02-18 00:00:00|160.1
1978-02-19 00:00:00|148.6
1978-02-20 00:00:00|168.1
1978-02-21 00:00:00|118.5
1978-02-22 00:00:00|102.9
1978-02-23 00:00:00|107.2
1978-02-24 00:00:00|76.8
1978-02-25 00:00:00|213.5
1978-02-26 00:00:00|330.9
1978-02-27 00:00:00|269.6
1978-02-28 00:00:00|149.8
1978-03-01 00:00:00|109.8
1978-03-02 00:00:00|107.7
1978-03-03 00:00:00|267.5
1978-03-04 00:00:00|185.4
1978-03-05 00:00:00|122.6
1978-03-06 00:00:00|126.1
1978-03-07 00:00:00|178.1
1978-03-08 00:00:00|425.5
1978-03-09 00:00:00|378.7
1978-03-10 00:00:00|184.3
1978-03-11 00:00:00|122.1
1978-03-12 00:00:00|123.0
1978-03-13 00:00:00|132.6
1978-03-14 00:00:00|95.7
1978-03-15 00:00:00|88.3
1978-03-16 00:00:00|88.0
1978-03-17 00:00:00|87.4
1978-03-18 00:00:00|86.2
1978-03-19 00:00:00|85.5
1978-03-20 00:00:00|85.2
1978-03-21 00:00:00|112.1
1978-03-22 00:00:00|158.5
1978-03-23 00:00:00|96.8
1978-03-24 00:00:00|106.6
1978-03-25 00:00:00|205.1
1978-03-26 00:00:00|234.3
1978-03-27 00:00:00|323.1
1978-03-28 00:00:00|499.6
1978-03-29 00:00:00|247.0
1978-03-30 00:00:00|149.7
1978-03-31 00:00:00|217.6
1978-04-01 00:00:00|271.7
1978-04-02 00:00:00|172.0
1978-04-03 00:00:00|123.2
1978-04-04 00:00:00|113.4
1978-04-05 00:00:00|125.1
1978-04-06 00:00:00|294.5
1978-04-07 00:00:00|269.4
1978-04-08 00:00:00|293.4
1978-04-09 00:00:00|206.9
1978-04-10 00:00:00|333.6
1978-04-11 00:00:00|613.3
1978-04-12 00:00:00|751.0
1978-04-13 00:00:00|696.0
1978-04-14 00:00:00|623.2
1978-04-15 00:00:00|499.6
1978-04-16 00:00:00|349.4
1978-04-17 00:00:00|214.2
1978-04-18 00:00:00|212.2
1978-04-19 00:00:00|304.0
1978-04-20 00:00:00|385.7
1978-04-21 00:00:00|245.1
1978-04-22 00:00:00|184.9
1978-04-23 00:00:00|298.1
1978-04-24 00:00:00|341.3
1978-04-25 00:00:00|334.4
1978-04-26 00:00:00|425.6
1978-04-27 00:00:00|561.4
1978-04-28 00:00:00|364.4
1978-04-29 00:00:00|262.4
1978-04-30 00:00:00|260.5
1978-05-01 00:00:00|238.0
1978-05-02 00:00:00|205.5
1978-05-03 00:00:00|384.9
1978-05-04 00:00:00|586.9
1978-05-05 00:00:00|401.1
1978-05-06 00:00:00|243.7
1978-05-07 00:00:00|207.8
1978-05-08 00:00:00|177.6
1978-05-09 00:00:00|173.2
1978-05-10 00:00:00|348.4
1978-05-11 00:00:00|345.1
1978-05-12 00:00:00|245.0
1978-05-13 00:00:00|301.6
1978-05-14 00:00:00|300.8
1978-05-15 00:00:00|169.7
1978-05-16 00:00:00|137.3
1978-05-17 00:00:00|161.4
1978-05-18 00:00:00|307.7
1978-05-19 00:00:00|416.5
1978-05-20 00:00:00|613.4
1978-05-21 00:00:00|473.6
1978-05-22 00:00:00|301.8
1978-05-23 00:00:00|323.4
1978-05-24 00:00:00|396.3
1978-05-25 00:00:00|613.3
1978-05-26 00:00:00|547.5
1978-05-27 00:00:00|386.1
1978-05-28 00:00:00|522.7
1978-05-29 00:00:00|321.7
1978-05-30 00:00:00|360.5
1978-05-31 00:00:00|400.2
1978-06-01 00:00:00|286.4
1978-06-02 00:00:00|331.7
1978-06-03 00:00:00|445.6
1978-06-04 00:00:00|402.0
1978-06-05 00:00:00|487.7
1978-06-06 00:00:00|629.8
1978-06-07 00:00:00|473.7
1978-06-08 00:00:00|462.8
1978-06-09 00:00:00|631.3
1978-06-10 00:00:00|664.5
1978-06-11 00:00:00|536.6
1978-06-12 00:00:00|499.7
1978-06-13 00:00:00|455.4
1978-06-14 00:00:00|327.2
1978-06-15 00:00:00|433.4
1978-06-16 00:00:00|539.4
1978-06-17 00:00:00|563.4
1978-06-18 00:00:00|356.9
1978-06-19 00:00:00|210.8
1978-06-20 00:00:00|202.4
1978-06-21 00:00:00|290.2
1978-06-22 00:00:00|375.4
1978-06-23 00:00:00|462.0
1978-06-24 00:00:00|426.2
1978-06-25 00:00:00|378.4
1978-06-26 00:00:00|265.8
1978-06-27 00:00:00|247.5
1978-06-28 00:00:00|204.8
1978-06-29 00:00:00|185.8
1978-06-30 00:00:00|178.4
1978-07-01 00:00:00|222.9
1978-07-02 00:00:00|311.5
1978-07-03 00:00:00|198.6
1978-07-04 00:00:00|189.9
1978-07-05 00:00:00|195.9
1978-07-06 00:00:00|175.6
1978-07-07 00:00:00|191.1
1978-07-08 00:00:00|361.4
1978-07-09 00:00:00|594.0
1978-07-10 00:00:00|358.5
1978-07-11 00:00:00|228.1
1978-07-12 00:00:00|450.1
1978-07-13 00:00:00|303.0
1978-07-14 00:00:00|298.4
1978-07-15 00:00:00|444.0
1978-07-16 00:00:00|352.0
1978-07-17 00:00:00|579.8
1978-07-18 00:00:00|444.3
1978-07-19 00:00:00|202.4
1978-07-20 00:00:00|145.1
1978-07-21 00:00:00|192.3
1978-07-22 00:00:00|166.0
1978-07-23 00:00:00|131.7
1978-07-24 00:00:00|142.2
1978-07-25 00:00:00|239.8
1978-07-26 00:00:00|261.7
1978-07-27 00:00:00|269.2
1978-07-28 00:00:00|172.9
1978-07-29 00:00:00|126.7
1978-07-30 00:00:00|165.6
1978-07-31 00:00:00|160.4
1978-08-01 00:00:00|177.4
1978-08-02 00:00:00|158.2
1978-08-03 00:00:00|209.5
1978-08-04 00:00:00|308.2
1978-08-05 00:00:00|510.8
1978-08-06 00:00:00|485.9
1978-08-07 00:00:00|417.3
1978-08-08 00:00:00|411.2
1978-08-09 00:00:00|274.4
1978-08-10 00:00:00|273.2
1978-08-11 00:00:00|176.8
1978-08-12 00:00:00|149.0
1978-08-13 00:00:00|160.8
1978-08-14 00:00:00|209.9
1978-08-15 00:00:00|506.5
1978-08-16 00:00:00|388.3
1978-08-17 00:00:00|224.7
1978-08-18 00:00:00|137.8
1978-08-19 00:00:00|192.8
1978-08-20 00:00:00|178.7
1978-08-21 00:00:00|271.6
1978-08-22 00:00:00|191.5
1978-08-23 00:00:00|160.7
1978-08-24 00:00:00|124.4
1978-08-25 00:00:00|127.6
1978-08-26 00:00:00|116.8
1978-08-27 00:00:00|264.2
1978-08-28 00:00:00|585.5
1978-08-29 00:00:00|667.2
1978-08-30 00:00:00|608.7
1978-08-31 00:00:00|189.5
1978-09-01 00:00:00|144.7
1978-09-02 00:00:00|197.4
1978-09-03 00:00:00|211.1
1978-09-04 00:00:00|236.7
1978-09-05 00:00:00|437.2
1978-09-06 00:00:00|432.7
1978-09-07 00:00:00|175.0
1978-09-08 00:00:00|156.0
1978-09-09 00:00:00|138.0
1978-09-10 00:00:00|185.5
1978-09-11 00:00:00|216.1
1978-09-12 00:00:00|197.0
1978-09-13 00:00:00|172.4
1978-09-14 00:00:00|214.8
1978-09-15 00:00:00|167.6
1978-09-16 00:00:00|121.2
1978-09-17 00:00:00|122.8
1978-09-18 00:00:00|128.4
1978-09-19 00:00:00|108.4
1978-09-20 00:00:00|159.8
1978-09-21 00:00:00|210.3
1978-09-22 00:00:00|163.0
1978-09-23 00:00:00|356.5
1978-09-24 00:00:00|489.4
1978-09-25 00:00:00|572.9
1978-09-26 00:00:00|598.1
1978-09-27 00:00:00|588.2
1978-09-28 00:00:00|601.7
1978-09-29 00:00:00|549.0
1978-09-30 00:00:00|445.4
1978-10-01 00:00:00|443.7
1978-10-02 00:00:00|442.4
1978-10-03 00:00:00|441.1
1978-10-04 00:00:00|440.2
1978-10-05 00:00:00|380.6
1978-10-06 00:00:00|321.1
1978-10-07 00:00:00|261.5
1978-10-08 00:00:00|201.9
1978-10-09 00:00:00|192.7
1978-10-10 00:00:00|183.6
1978-10-11 00:00:00|174.4
1978-10-12 00:00:00|113.6
1978-10-13 00:00:00|99.2
1978-10-14 00:00:00|113.2
1978-10-15 00:00:00|125.5
1978-10-16 00:00:00|137.8
1978-10-17 00:00:00|150.1
1978-10-18 00:00:00|162.3
1978-10-19 00:00:00|174.6
1978-10-20 00:00:00|186.9
1978-10-21 00:00:00|182.9
1978-10-22 00:00:00|178.9
1978-10-23 00:00:00|174.9
1978-10-24 00:00:00|170.9
1978-10-25 00:00:00|166.9
1978-10-26 00:00:00|105.2
1978-10-27 00:00:00|133.4
1978-10-28 00:00:00|138.7
1978-10-29 00:00:00|144.1
1978-10-30 00:00:00|149.4
1978-10-31 00:00:00|154.7
1978-11-01 00:00:00|135.1
1978-11-02 00:00:00|711.2
1978-11-03 00:00:00|113.3
1978-11-04 00:00:00|98.4
1978-11-05 00:00:00|185.2
1978-11-06 00:00:00|276.4
1978-11-07 00:00:00|308.6
1978-11-08 00:00:00|281.4
1978-11-09 00:00:00|174.4
1978-11-10 00:00:00|237.9
1978-11-11 00:00:00|132.2
1978-11-12 00:00:00|143.8
1978-11-13 00:00:00|167.2
1978-11-14 00:00:00|115.0
1978-11-15 00:00:00|110.4
1978-11-16 00:00:00|241.4
1978-11-17 00:00:00|195.9
1978-11-18 00:00:00|106.0
1978-11-19 00:00:00|78.9
1978-11-20 00:00:00|69.2
1978-11-21 00:00:00|67.0
1978-11-22 00:00:00|64.7
1978-11-23 00:00:00|61.8
1978-11-24 00:00:00|163.9
1978-11-25 00:00:00|148.2
1978-11-26 00:00:00|145.3
1978-11-27 00:00:00|126.4
1978-11-28 00:00:00|101.7
1978-11-29 00:00:00|107.1
1978-11-30 00:00:00|141.4
1978-12-01 00:00:00|159.0
1978-12-02 00:00:00|156.5
1978-12-03 00:00:00|103.7
1978-12-04 00:00:00|130.3
1978-12-05 00:00:00|124.6
1978-12-06 00:00:00|95.0
1978-12-07 00:00:00|213.8
1978-12-08 00:00:00|438.0
1978-12-09 00:00:00|410.7
1978-12-10 00:00:00|501.1
1978-12-11 00:00:00|269.8
1978-12-12 00:00:00|192.8
1978-12-13 00:00:00|282.1
1978-12-14 00:00:00|405.3
1978-12-15 00:00:00|276.5
1978-12-16 00:00:00|206.6
1978-12-17 00:00:00|172.4
1978-12-18 00:00:00|299.4
1978-12-19 00:00:00|352.2
1978-12-20 00:00:00|306.3
1978-12-21 00:00:00|192.1
1978-12-22 00:00:00|291.4
1978-12-23 00:00:00|346.7
1978-12-24 00:00:00|318.8
1978-12-25 00:00:00|207.2
1978-12-26 00:00:00|318.6
1978-12-27 00:00:00|368.2
1978-12-28 00:00:00|252.8
1978-12-29 00:00:00|147.2
1978-12-30 00:00:00|158.1
1978-12-31 00:00:00|285.5
1979-01-01 00:00:00|176.9
1979-01-02 00:00:00|181.3
1979-01-03 00:00:00|209.7
1979-01-04 00:00:00|317.5
1979-01-05 00:00:00|134.8
1979-01-06 00:00:00|144.8
1979-01-07 00:00:00|195.6
1979-01-08 00:00:00|126.7
1979-01-09 00:00:00|146.9
1979-01-10 00:00:00|172.6
1979-01-11 00:00:00|106.9
1979-01-12 00:00:00|89.6
1979-01-13 00:00:00|103.3
1979-01-14 00:00:00|82.0
1979-01-15 00:00:00|100.7
1979-01-16 00:00:00|134.6
1979-01-17 00:00:00|81.0
1979-01-18 00:00:00|68.2
1979-01-19 00:00:00|124.6
1979-01-20 00:00:00|113.9
1979-01-21 00:00:00|76.3
1979-01-22 00:00:00|99.6
1979-01-23 00:00:00|88.4
1979-01-24 00:00:00|74.9
1979-01-25 00:00:00|63.6
1979-01-26 00:00:00|93.0
1979-01-27 00:00:00|102.6
1979-01-28 00:00:00|276.0
1979-01-29 00:00:00|302.6
1979-01-30 00:00:00|182.3
1979-01-31 00:00:00|123.6
1979-02-01 00:00:00|165.9
1979-02-02 00:00:00|311.3
1979-02-03 00:00:00|146.4
1979-02-04 00:00:00|115.3
1979-02-05 00:00:00|286.2
1979-02-06 00:00:00|340.1
1979-02-07 00:00:00|283.8
1979-02-08 00:00:00|156.4
1979-02-09 00:00:00|171.9
1979-02-10 00:00:00|161.2
1979-02-11 00:00:00|159.5
1979-02-12 00:00:00|100.9
1979-02-13 00:00:00|192.0
1979-02-14 00:00:00|475.7
1979-02-15 00:00:00|467.8
1979-02-16 00:00:00|393.9
1979-02-17 00:00:00|303.9
1979-02-18 00:00:00|235.8
1979-02-19 00:00:00|163.4
1979-02-20 00:00:00|139.7
1979-02-21 00:00:00|227.9
1979-02-22 00:00:00|249.2
1979-02-23 00:00:00|370.1
1979-02-24 00:00:00|241.4
1979-02-25 00:00:00|154.0
1979-02-26 00:00:00|171.7
1979-02-27 00:00:00|234.9
1979-02-28 00:00:00|136.0
1979-03-01 00:00:00|222.1
1979-03-02 00:00:00|150.3
1979-03-03 00:00:00|160.4
1979-03-04 00:00:00|234.8
1979-03-05 00:00:00|197.3
1979-03-06 00:00:00|189.4
1979-03-07 00:00:00|314.4
1979-03-08 00:00:00|311.7
1979-03-09 00:00:00|249.2
1979-03-10 00:00:00|156.0
1979-03-11 00:00:00|118.2
1979-03-12 00:00:00|162.7
1979-03-13 00:00:00|207.8
1979-03-14 00:00:00|198.9
1979-03-15 00:00:00|138.2
1979-03-16 00:00:00|127.7
1979-03-17 00:00:00|112.3
1979-03-18 00:00:00|211.9
1979-03-19 00:00:00|256.2
1979-03-20 00:00:00|222.3
1979-03-21 00:00:00|124.7
1979-03-22 00:00:00|121.2
1979-03-23 00:00:00|150.6
1979-03-24 00:00:00|119.4
1979-03-25 00:00:00|186.1
1979-03-26 00:00:00|122.5
1979-03-27 00:00:00|210.7
1979-03-28 00:00:00|220.0
1979-03-29 00:00:00|280.4
1979-03-30 00:00:00|309.0
1979-03-31 00:00:00|161.9
1979-04-01 00:00:00|264.9
1979-04-02 00:00:00|321.8
1979-04-03 00:00:00|373.6
1979-04-04 00:00:00|487.3
1979-04-05 00:00:00|472.4
1979-04-06 00:00:00|359.4
